Latitude,Longitude,mean_correlation_with_existing_farms,min_distance_to_line_km,avg_capacity_factor,avg_solar_radiation,min_distance_nature_land_km,score_km,score_wind_correlation,score_wind_capacity,score_solar_radiation,score_distance_nature_land,pareto_tier,state,suitability_index,is_suitable,is_suitable_model
-15.75,128.5,-0.0220079524076676,15.5,0.11995259,509.56552,17.8,86,81,5,12,23,0,Western Australia,56.10050551299544,0,0
-15.75,128.75,-0.025727024021381,3.1,0.13687585,506.63095,0.0,96,78,7,19,1,0,Western Australia,56.216226347912425,0,0
-15.75,129.0,-0.0302359498615953,23.0,0.16777825,504.87842,10.8,81,74,13,22,15,2,Western Australia,53.23834986115402,0,0
-15.75,129.25,-0.040813287446231,48.0,0.18311559,503.6781,0.0,71,62,15,24,1,0,Northern Territory,45.18620284319008,0,0
-15.75,129.5,-0.0437699942827402,74.4,0.17003956,503.5444,17.9,64,59,13,24,23,1,Northern Territory,44.525055919726775,0,0
-15.75,129.75,-0.042639618024363,101.1,0.14911973,504.62738,36.6,57,60,10,23,40,1,Northern Territory,44.25264162026805,0,0
-15.75,130.0,-0.0495213165302716,127.8,0.15647739,506.33438,16.8,51,52,11,19,22,0,Northern Territory,37.2290314299366,0,0
-15.75,130.25,-0.0482412836536587,154.7,0.19750735,507.12305,0.0,46,53,17,18,1,0,Northern Territory,33.74996808719254,0,0
-15.75,130.5,-0.047469858663334,181.6,0.18483303,506.4843,7.3,41,54,16,19,11,0,Northern Territory,32.72227159692329,0,0
-15.75,130.75,-0.0429074034383077,208.5,0.1424234,506.10797,25.9,36,60,9,20,30,0,Northern Territory,33.7685653030679,0,0
-15.75,131.0,-0.0336592310862172,195.5,0.14121789,505.84778,3.2,39,70,8,20,5,0,Northern Territory,33.274127709724944,0,0
-15.75,131.25,-0.0319009977104585,178.0,0.15997037,507.43546,3.5,41,72,12,17,6,1,Northern Territory,34.86728737213136,0,0
-15.75,131.5,-0.0357525407536221,163.1,0.18340816,508.70938,11.0,44,68,15,14,16,0,Northern Territory,37.36432294274759,0,0
-15.75,131.75,-0.0399699558703494,151.4,0.20216005,508.6875,37.5,46,63,18,14,40,1,Northern Territory,41.417174464310754,0,0
-15.75,132.0,-0.0450480413218472,131.9,0.19214402,506.77377,64.4,50,57,17,18,59,1,Northern Territory,44.14882252293182,0,0
-15.75,132.25,-0.0473038052128339,105.5,0.17466135,505.9939,91.4,56,54,14,20,72,1,Northern Territory,47.70571047242644,0,0
-15.75,132.5,-0.0427551687107465,79.2,0.17502715,506.21173,107.7,62,60,14,19,77,1,Northern Territory,51.9856270587402,0,0
-15.75,132.75,-0.0301512626132794,53.6,0.1822737,506.18817,92.7,69,74,15,19,72,2,Northern Territory,57.35533625926894,0,0
-15.75,133.0,-0.015722742993828,30.1,0.18082513,505.83636,82.8,77,87,15,20,67,3,Northern Territory,62.35845363419664,1,1
-15.75,133.25,-0.002884397537647,19.7,0.17258333,505.84204,80.6,83,98,14,20,66,3,Northern Territory,66.4020448534968,1,1
-15.75,133.5,0.0061030350486925,36.4,0.1733838,504.71777,85.4,75,95,14,22,68,4,Northern Territory,62.89490511782164,1,1
-15.75,133.75,0.0072787325510511,61.0,0.17120895,502.78793,93.5,67,94,13,25,72,4,Northern Territory,60.33805446183151,1,1
-15.75,134.0,0.0073998285941169,87.0,0.17041923,501.10742,81.4,60,94,13,27,66,4,Northern Territory,56.38506829698598,0,0
-15.75,134.25,0.0026187964534897,113.5,0.16921733,498.55853,77.1,54,98,13,31,65,4,Northern Territory,55.247720017980086,0,0
-15.75,134.5,-0.0051865733505803,140.1,0.18774103,495.8991,82.0,48,96,16,34,67,5,Northern Territory,53.22282483926654,0,0
-15.75,134.75,-0.0126138776263576,166.9,0.203158,495.09122,92.5,43,90,18,35,72,6,Northern Territory,51.21836823704616,0,0
-15.75,135.0,-0.0220746814517215,193.7,0.18199292,495.5587,108.4,39,81,15,35,77,3,Northern Territory,48.06513655344076,0,0
-15.75,135.25,-0.030184404241542,220.6,0.14919287,491.81088,104.8,34,74,10,40,76,3,Northern Territory,44.23043875732093,0,0
-15.75,135.5,-0.0375455913990403,247.5,0.1409471,489.78232,83.3,31,66,8,42,67,2,Northern Territory,39.2672840881161,0,0
-15.75,135.75,-0.0468352818595511,274.4,0.13391225,488.90393,65.9,27,55,7,43,59,1,Northern Territory,34.26445503648934,0,0
-15.75,136.0,-0.0554770542308688,301.3,0.13947873,491.1527,56.5,23,45,8,40,53,1,Northern Territory,30.098636994615237,0,0
-15.75,136.25,-0.0601194691118074,328.2,0.14880325,495.22897,58.1,20,41,10,35,54,0,Northern Territory,27.80671834209812,0,0
-15.75,136.5,-0.0634782046390076,355.1,0.19248545,496.35422,38.4,17,38,17,34,41,0,Northern Territory,25.44745650825696,0,0
-15.75,137.0,-0.0649796128805194,371.9,0.24342294,501.53052,17.9,16,37,25,27,23,0,Northern Territory,23.58751473552767,0,0
-15.75,141.5,0.002058969571815,218.1,0.15624054,492.06006,61.3,35,99,11,39,56,4,Queensland,46.260989908160234,0,0
-15.75,141.75,0.0360183381431159,225.4,0.13099422,489.2847,39.3,34,68,6,42,42,3,Queensland,37.08443153389521,0,0
-15.75,142.0,0.0591109088577684,235.5,0.13441585,485.16034,20.6,32,41,7,46,26,0,Queensland,28.402536727482385,0,0
-15.75,142.25,0.0648659021061446,246.9,0.14331383,483.8353,24.4,31,37,9,47,29,0,Queensland,28.514574918629144,0,0
-15.75,142.5,0.0693641489799758,245.2,0.15781529,483.98273,39.7,31,34,11,47,42,0,Queensland,29.76579452019494,0,0
-15.75,142.75,0.0736250512035829,219.2,0.16469163,483.48856,54.6,35,32,12,48,52,0,Queensland,33.18907222926551,0,0
-15.75,143.0,0.0821534157597592,193.2,0.17725405,482.25803,64.0,39,28,14,49,58,0,Queensland,35.184424510750986,0,0
-15.75,143.25,0.0859233048234489,167.4,0.17535567,478.0322,78.7,43,27,14,52,65,0,Queensland,37.81808335162771,0,0
-15.75,143.5,0.0899550369807652,142.0,0.17465974,475.50565,71.9,48,25,14,54,62,0,Queensland,39.33490101942621,0,0
-15.75,143.75,0.0831500043737746,116.8,0.14956573,471.01514,57.6,53,28,10,58,54,0,Queensland,39.8579112588902,0,0
-15.75,144.0,0.0655767830798313,91.4,0.13506779,466.8882,32.8,59,37,7,61,37,0,Queensland,40.976547279863844,0,0
-15.75,144.25,0.0345736269340185,66.5,0.1510863,462.3799,15.9,66,69,10,65,21,3,Queensland,48.42381742905475,0,0
-15.75,144.5,0.0116099655539506,41.2,0.17553926,458.0851,24.4,73,91,14,68,29,8,Queensland,57.84062525488746,0,0
-15.75,144.75,0.0055706532040078,17.9,0.17375304,458.10022,37.5,84,96,14,68,40,9,Queensland,65.04818823340746,1,1
-15.75,145.0,0.0067207819604802,1.0,0.1864094,463.79376,13.3,99,95,16,64,18,8,Queensland,67.63743976413983,1,1
-15.75,145.25,-0.0032692238633033,8.8,0.3179814,466.32224,0.0,91,98,51,62,1,7,Queensland,69.84766064821314,1,1
-16.0,124.75,-0.0141929874285345,374.4,0.07836341,490.59387,51.4,15,89,2,41,51,0,Western Australia,33.56960825497025,0,0
-16.0,125.0,-0.0224799444824124,347.7,0.07471045,485.74243,24.5,18,81,2,46,29,2,Western Australia,30.110214294693073,0,0
-16.0,125.25,-0.0259543687723288,321.1,0.083184585,483.9892,1.9,21,78,2,47,4,2,Western Australia,27.428707062448037,0,0
-16.0,125.5,-0.0265626694254543,294.5,0.09474169,487.55228,1.9,24,77,3,44,4,3,Western Australia,28.288010157861937,0,0
-16.0,125.75,-0.0223084062946284,268.0,0.11225638,492.6172,7.7,28,81,4,39,12,2,Western Australia,31.73338725099999,0,0
-16.0,126.0,-0.0035649357125207,241.6,0.14203836,497.69266,34.5,31,97,9,32,38,2,Western Australia,40.91428523446196,0,0
-16.0,126.25,0.006768811678159,215.4,0.15051027,500.7132,61.4,35,95,10,28,56,1,Western Australia,44.87414921724527,0,0
-16.0,126.5,0.009661998101122,189.3,0.15681484,504.39438,62.3,40,93,11,23,56,1,Western Australia,46.358992280802,0,0
-16.0,126.75,0.0080688811037578,163.6,0.18212026,508.07974,62.2,44,94,15,15,56,2,Western Australia,48.54620061947844,0,0
-16.0,127.0,0.0050241185309243,138.3,0.1809291,511.23303,68.5,49,96,15,7,61,1,Western Australia,51.27267764723491,0,0
-16.0,127.25,0.0085584885612618,113.6,0.17326128,513.63605,74.7,54,93,14,3,64,0,Western Australia,52.73526441480599,0,0
-16.0,127.5,0.011173384499021,89.9,0.16974998,514.61554,80.7,60,91,13,2,66,1,Western Australia,54.55445670198677,0,0
-16.0,127.75,0.000655034662313,68.6,0.12688328,514.6508,62.4,65,100,6,2,58,0,Western Australia,56.00742754161047,0,0
-16.0,128.0,-0.0091265983169987,51.9,0.08736055,513.6369,39.7,70,93,2,3,42,0,Western Australia,53.94288893741348,0,0
-16.0,128.25,-0.0187233046168417,43.7,0.09128455,513.19214,25.8,72,85,3,4,30,0,Western Australia,50.969120171036394,0,0
-16.0,128.5,-0.0267061324266251,23.1,0.11189938,511.68768,31.0,81,77,4,6,36,0,Western Australia,54.479117094229736,0,0
-16.0,128.75,-0.0306221592955158,4.1,0.1580452,506.76746,22.2,95,73,11,18,27,1,Western Australia,59.83146259752399,1,1
-16.0,129.0,-0.035561121656515,21.7,0.19967668,505.15616,14.8,82,68,18,21,19,1,Western Australia,54.006258282609025,0,0
-16.0,129.25,-0.0352841035795531,47.8,0.21687885,505.31326,15.6,71,69,20,21,21,1,Northern Territory,50.56848764509671,0,0
-16.0,129.5,-0.0401052413663516,74.4,0.20531492,505.1374,29.7,64,63,18,22,35,1,Northern Territory,48.45743135835846,0,0
-16.0,129.75,-0.0499413884089638,101.2,0.19721569,505.20413,24.4,57,51,17,21,29,0,Northern Territory,41.96579433193561,0,0
-16.0,130.0,-0.0535311542014824,128.0,0.2199865,506.429,0.0,51,47,21,19,1,0,Northern Territory,35.20874482408134,0,0
-16.0,130.25,-0.0525364810246087,154.8,0.23864429,507.68268,0.0,46,48,24,16,1,0,Northern Territory,33.89922785135298,0,0
-16.0,130.5,-0.0517095763236284,181.6,0.21048358,507.8606,0.0,41,49,19,16,1,0,Northern Territory,30.588821608904638,0,0
-16.0,130.75,-0.044360421299574,208.4,0.16420075,507.63428,4.6,36,58,12,16,8,0,Northern Territory,30.16231971385197,0,0
-16.0,131.0,-0.0344012392734709,216.3,0.15678653,508.13162,3.3,35,70,11,15,6,0,Northern Territory,31.869520571801917,0,0
-16.0,131.25,-0.0345428900929012,200.6,0.1784588,509.2901,14.6,38,69,15,12,19,0,Northern Territory,35.553233007862474,0,0
-16.0,131.5,-0.038801039156637,187.4,0.20211174,509.55197,32.7,40,65,18,12,37,1,Northern Territory,39.03854032833347,0,0
-16.0,131.75,-0.0444470134536026,164.5,0.22148691,509.13858,48.5,44,58,21,13,49,0,Northern Territory,41.24739421178295,0,0
-16.0,132.0,-0.0493344810159344,138.9,0.2139198,506.82703,71.4,49,52,20,18,62,1,Northern Territory,44.71149479898412,0,0
-16.0,132.25,-0.0539335637929893,114.0,0.196175,506.08276,96.3,54,46,17,20,73,0,Northern Territory,45.72815844851707,0,0
-16.0,132.5,-0.0540206910921413,90.1,0.19152775,505.9283,122.1,60,46,17,20,82,1,Northern Territory,49.77456815261558,0,0
-16.0,132.75,-0.0452056204715821,68.6,0.18928425,505.93405,117.4,65,57,16,20,80,2,Northern Territory,53.73684674691695,0,0
-16.0,133.0,-0.0334094774454743,52.2,0.1842907,505.94354,109.7,69,71,15,20,78,2,Northern Territory,57.42559033639026,0,0
-16.0,133.25,-0.0223467431230736,47.0,0.18442726,505.70645,108.1,71,81,16,20,77,3,Northern Territory,60.24196731410818,1,1
-16.0,133.5,-0.0139996763052684,56.1,0.18215969,504.21744,93.9,68,89,15,23,73,4,Northern Territory,60.27825044222592,1,1
-16.0,133.75,-0.0067792427399018,74.4,0.18192612,502.60303,72.5,64,95,15,26,63,4,Northern Territory,58.69463881824222,1,0
-16.0,134.0,-0.0063094837469093,96.8,0.17497551,500.97324,56.0,58,95,14,28,53,3,Northern Territory,54.7270967376794,0,0
-16.0,134.25,-0.0078316337445617,121.1,0.17810793,499.13223,49.6,52,94,15,30,49,3,Northern Territory,51.27577199872408,0,0
-16.0,134.5,-0.009681547620026,146.3,0.18973295,496.33328,56.2,47,93,16,34,53,4,Northern Territory,49.99730307920625,0,0
-16.0,134.75,-0.013475582103378,172.1,0.20943204,496.61807,69.9,43,90,19,33,61,3,Northern Territory,50.16004119085358,0,0
-16.0,135.0,-0.0235311569212215,198.2,0.19378124,495.9949,89.8,38,80,17,34,71,5,Northern Territory,47.243150362363664,0,0
-16.0,135.25,-0.0327371834965777,224.4,0.15821394,491.5153,93.0,34,71,11,40,72,3,Northern Territory,42.653333219080906,0,0
-16.0,135.5,-0.0357088213175302,250.9,0.14560504,487.93103,67.9,30,68,9,44,60,3,Northern Territory,38.70033457837215,0,0
-16.0,135.75,-0.0438779752147162,277.4,0.13542931,486.7193,44.9,26,59,7,45,46,2,Northern Territory,32.77141173907465,0,0
-16.0,136.0,-0.0537965311957079,304.0,0.12810974,487.41064,29.5,23,46,6,44,35,0,Northern Territory,26.996405002188897,0,0
-16.0,136.25,-0.0591410562396049,330.6,0.13286847,491.53577,32.4,20,41,7,40,37,0,Northern Territory,25.295144535789376,0,0
-16.0,136.5,-0.0623114693643791,357.3,0.1408444,493.0876,51.1,17,39,8,38,50,0,Northern Territory,25.681927563647253,0,0
-16.0,136.75,-0.0647104784048029,361.6,0.17180568,494.8927,40.1,17,38,13,36,42,0,Northern Territory,24.954045051114907,0,0
-16.0,137.0,-0.0652661596247482,347.7,0.17957217,496.7697,42.0,18,37,15,33,45,0,Northern Territory,25.780245232834094,0,0
-16.0,141.5,-0.0063277664721854,191.4,0.16352832,489.81546,77.7,39,95,12,42,65,5,Queensland,48.85389385554767,0,0
-16.0,141.75,0.022990912158275,199.6,0.14448872,487.4853,58.4,38,81,9,44,55,4,Queensland,43.605207324539755,0,0
-16.0,142.0,0.0458315808037739,211.0,0.14382552,485.0989,46.7,36,56,9,46,47,1,Queensland,36.93673463763957,0,0
-16.0,142.25,0.0603286377553428,219.8,0.14929447,485.85272,48.8,35,41,10,46,49,1,Queensland,34.00318013952154,0,0
-16.0,142.5,0.0636756687957261,226.4,0.15155526,486.24725,32.3,34,38,10,45,37,0,Queensland,31.215425437436775,0,0
-16.0,142.75,0.0687140321713827,213.3,0.16195855,486.8153,27.8,36,35,12,45,33,0,Queensland,31.243113832900566,0,0
-16.0,143.0,0.0717350404886972,186.8,0.16097829,485.6607,40.8,40,33,12,46,43,0,Queensland,33.62927018549646,0,0
-16.0,143.25,0.0797401005845694,160.3,0.1662523,483.3689,57.6,45,29,13,48,54,0,Queensland,37.03062287927888,0,0
-16.0,143.5,0.084131358514562,134.0,0.15679695,481.0739,66.0,50,28,11,50,59,0,Queensland,38.933386417924446,0,0
-16.0,143.75,0.0833972109907162,108.1,0.13868013,477.6309,53.9,55,28,8,52,52,0,Queensland,39.20883931608607,0,0
-16.0,144.0,0.0671638569572851,82.1,0.12756237,473.9677,27.3,61,36,6,56,33,0,Queensland,40.55187086831895,0,0
-16.0,144.25,0.0365314743060263,56.8,0.14338763,469.8861,1.2,68,67,9,59,3,3,Queensland,45.472413815028354,0,0
-16.0,144.5,0.0150769349963714,31.7,0.13768694,466.7067,14.7,77,88,8,61,19,6,Queensland,55.98189665612373,0,0
-16.0,144.75,0.0069099901202467,6.6,0.12954564,466.598,31.1,92,95,6,62,36,8,Queensland,65.62548491289922,1,1
-16.0,145.0,0.0121849626391416,18.6,0.112912245,466.31262,10.9,84,91,4,62,16,7,Queensland,58.01596029990947,0,0
-16.0,145.25,0.0010632351295845,35.1,0.21101291,468.9779,7.3,76,100,19,60,11,6,Queensland,58.99621690343844,1,1
-16.25,123.75,0.0264380313068527,484.7,0.20644422,501.07574,116.9,8,77,19,28,80,1,Western Australia,35.93283446805385,0,0
-16.25,124.5,0.0021056223771579,405.2,0.10099584,494.53778,48.5,13,99,3,36,49,1,Western Australia,34.88126775589211,0,0
-16.25,124.75,-0.0091260987256343,378.8,0.07620465,492.20517,38.1,15,93,2,39,41,0,Western Australia,32.941014116519376,0,0
-16.25,125.0,-0.0158633141822758,352.5,0.078856334,490.48593,38.2,17,87,2,41,41,0,Western Australia,32.80557337070978,0,0
-16.25,125.25,-0.0202102376703849,326.3,0.09075167,489.14813,29.4,20,83,2,42,34,1,Western Australia,32.202112537043305,0,0
-16.25,125.5,-0.0249737839946257,300.3,0.11378377,490.71335,29.4,23,79,4,41,34,1,Western Australia,32.95724369296415,0,0
-16.25,125.75,-0.0164234254438876,274.4,0.13447255,494.9434,30.4,27,87,7,36,35,2,Western Australia,36.424136504957836,0,0
-16.25,126.0,-0.0009094035701959,248.8,0.15618578,498.84885,45.3,30,100,11,30,46,2,Western Australia,42.56952032716315,0,0
-16.25,126.25,0.0074970952864705,223.4,0.16791603,502.058,68.0,34,94,13,26,61,1,Western Australia,45.15815070781739,0,0
-16.25,126.5,0.0104595638340383,198.5,0.17892994,505.55917,89.4,38,92,15,21,71,2,Western Australia,48.67091047803659,0,0
-16.25,126.75,0.0076460003621399,174.0,0.18309204,508.4597,89.7,42,94,15,14,71,2,Western Australia,50.01741090479926,0,0
-16.25,127.0,-0.0037963536734553,150.2,0.17955786,511.22333,94.3,47,97,15,7,73,1,Western Australia,52.46377851675671,0,0
-16.25,127.25,-0.0100414390077016,127.6,0.18731584,511.93707,102.2,51,92,16,6,75,1,Western Australia,53.937722827531,0,0
-16.25,127.5,-0.0097683446370952,107.0,0.18757172,512.70197,99.4,56,92,16,4,75,1,Western Australia,55.61702964049324,0,0
-16.25,127.75,-0.0053023003984153,86.8,0.15114571,513.73035,78.2,60,96,10,3,65,0,Western Australia,54.845457355936304,0,0
-16.25,128.0,-0.0131401529801743,62.4,0.103315614,513.6617,61.4,67,90,3,3,56,0,Western Australia,53.77140025747055,0,0
-16.25,128.25,-0.0214135227336858,38.8,0.09287114,515.07904,53.1,74,82,3,2,51,0,Western Australia,54.18824405747548,0,0
-16.25,128.5,-0.0293327755893447,13.0,0.109567955,514.81226,55.9,88,74,4,2,53,0,Western Australia,58.857860656843606,1,1
-16.25,128.75,-0.0344421927351504,12.1,0.16784239,509.18497,49.6,88,70,13,13,49,1,Western Australia,59.76448947918086,1,1
-16.25,129.0,-0.0394884175221834,31.5,0.22920446,509.44232,39.1,77,64,22,12,42,1,Western Australia,54.710490008321514,0,0
-16.25,129.25,-0.041020471494024,55.7,0.24597542,509.14215,40.1,68,62,25,13,42,1,Northern Territory,51.71567855858088,0,0
-16.25,129.5,-0.0462010181242866,80.5,0.23181345,506.47208,51.2,62,56,23,19,50,1,Northern Territory,49.1047875820137,0,0
-16.25,129.75,-0.0545657660623657,106.1,0.23133433,506.53363,24.4,56,46,22,19,29,0,Northern Territory,41.263618121936716,0,0
-16.25,130.0,-0.056095092865594,132.2,0.25343975,505.35,0.0,50,44,27,21,1,1,Northern Territory,35.28562495056525,0,0
-16.25,130.25,-0.0563448008815092,158.6,0.25352648,506.16705,0.0,45,44,27,20,1,0,Northern Territory,33.310425385798865,0,0
-16.25,130.5,-0.0489318770700178,184.9,0.21450935,508.28467,0.0,40,52,20,15,1,0,Northern Territory,31.421101509782435,0,0
-16.25,130.75,-0.042387557194923,211.4,0.19288532,510.1406,2.0,36,61,17,10,4,0,Northern Territory,30.935258216119195,0,0
-16.25,131.0,-0.0353797162705588,237.9,0.18834357,511.19803,28.3,32,69,16,8,34,0,Northern Territory,35.378882864136386,0,0
-16.25,131.25,-0.0389908233197361,224.1,0.20605735,511.15894,31.7,34,65,19,8,36,1,Northern Territory,36.26270190508626,0,0
-16.25,131.5,-0.0428483133004712,199.0,0.23040348,510.7659,50.1,38,60,22,9,50,1,Northern Territory,39.404350876830954,0,0
-16.25,131.75,-0.0444010745201792,174.4,0.23498441,508.87268,69.4,42,58,23,14,61,1,Northern Territory,42.74470494899642,0,0
-16.25,132.0,-0.0510792825730927,150.4,0.22511068,507.00223,86.9,46,50,22,18,70,1,Northern Territory,44.55991708861932,0,0
-16.25,132.25,-0.0555595163289191,127.7,0.21634239,505.56897,108.3,51,45,20,21,77,0,Northern Territory,45.47818194646753,0,0
-16.25,132.5,-0.0581003036990296,107.0,0.21064384,504.91083,131.7,56,42,19,22,85,0,Northern Territory,48.41593252978568,0,0
-16.25,132.75,-0.0544126263730937,89.6,0.20048554,505.41833,143.1,60,46,18,21,87,2,Northern Territory,50.858567254386344,0,0
-16.25,133.0,-0.0463099527330736,77.9,0.19331934,505.9392,135.1,63,56,17,20,85,2,Northern Territory,53.354842358040386,0,0
-16.25,133.25,-0.0378851246124083,74.5,0.1936832,504.5054,108.7,63,66,17,23,78,3,Northern Territory,54.68130510820537,0,0
-16.25,133.5,-0.0276951299001839,80.5,0.19512509,503.1775,82.6,62,76,17,25,67,3,Northern Territory,54.736689407738055,0,0
-16.25,133.75,-0.0212911743102484,94.1,0.1899929,501.53378,57.2,59,82,16,27,54,3,Northern Territory,52.66149616944879,0,0
-16.25,134.0,-0.0158773625391491,112.7,0.19419992,500.1363,34.1,54,87,17,29,38,3,Northern Territory,49.734980755388186,0,0
-16.25,134.25,-0.0173333693273542,134.1,0.19152406,498.941,22.1,50,86,17,30,27,3,Northern Territory,46.30078721421032,0,0
-16.25,134.5,-0.0193964477517597,157.2,0.18879305,497.69635,31.6,45,84,16,32,36,3,Northern Territory,45.00970544374521,0,0
-16.25,134.75,-0.0196620443131819,181.4,0.19674225,497.7835,52.3,41,84,17,32,51,2,Northern Territory,45.948053031454954,0,0
-16.25,135.0,-0.0263151213515638,206.2,0.19485438,496.22693,76.8,37,77,17,34,65,4,Northern Territory,44.73519733628413,0,0
-16.25,135.25,-0.0323665524566812,231.5,0.17346796,493.57224,88.4,33,72,14,38,70,3,Northern Territory,42.97272396967135,0,0
-16.25,135.5,-0.0330745169826384,257.2,0.1515389,490.2474,61.6,29,71,10,41,56,3,Northern Territory,38.17852083220801,0,0
-16.25,135.75,-0.0385783722302654,283.1,0.13826269,488.7105,34.7,26,65,8,43,39,2,Northern Territory,32.92689941078118,0,0
-16.25,136.0,-0.0479057615850165,309.1,0.127461,488.82263,7.9,22,54,6,43,12,0,Northern Territory,24.685245410948852,0,0
-16.25,136.25,-0.0594799959610792,335.3,0.13775688,488.22992,15.6,19,41,8,43,21,0,Northern Territory,22.74127566165022,0,0
-16.25,136.5,-0.0627576763919066,355.1,0.13969575,489.8047,42.4,17,39,8,42,45,0,Northern Territory,25.180648041273823,0,0
-16.25,136.75,-0.0616851902034665,338.9,0.12848201,488.8336,67.1,19,40,6,43,60,0,Northern Territory,27.88198650434942,0,0
-16.25,137.0,-0.0607197862961107,324.0,0.12600985,489.22992,68.4,20,40,6,42,61,0,Northern Territory,28.440794412826232,0,0
-16.25,137.25,-0.0655969199458403,310.7,0.14572755,488.74786,78.3,22,37,9,43,65,0,Northern Territory,29.758209362443154,0,0
-16.25,137.5,-0.0723491575258473,299.2,0.17654659,488.0811,94.9,23,33,14,43,73,0,Northern Territory,31.55751630479499,0,0
-16.25,141.5,-0.0121651854912107,164.8,0.16815431,489.27847,82.0,44,91,13,42,67,5,Queensland,50.280704948747314,0,0
-16.25,141.75,0.0123848129074931,174.3,0.15414716,486.5387,58.1,42,91,10,45,54,5,Queensland,47.073849292637,0,0
-16.25,142.0,0.0333417104135844,187.2,0.1591047,485.43228,38.3,40,71,12,46,41,4,Queensland,40.99346291206289,0,0
-16.25,142.25,0.0482858462142758,192.9,0.16229266,486.6699,30.9,39,53,12,45,36,1,Queensland,36.484004302454736,0,0
